row_no,FIPS,date,rainfall
38878,26003,1959-11-01,75.1
38879,26003,1959-12-01,33.3
38880,26005,1940-01-01,91.4
38881,26005,1940-02-01,18.5
38882,26005,1940-03-01,58.9
38883,26005,1940-04-01,57.2
38884,26005,1940-05-01,128.6
38885,26005,1940-06-01,96.1
38886,26005,1940-07-01,35.8
38887,26005,1940-08-01,393.4
38888,26005,1940-09-01,40.9
38889,26005,1940-10-01,79.2
38890,26005,1940-11-01,66.8
38891,26005,1940-12-01,49.9
38892,26005,1941-01-01,60.7
38893,26005,1941-02-01,37.0
38894,26005,1941-03-01,49.2
38895,26005,1941-04-01,49.5
38896,26005,1941-05-01,80.0
38897,26005,1941-06-01,57.5
38898,26005,1941-07-01,31.4
38899,26005,1941-08-01,50.3
38900,26005,1941-09-01,107.7
38901,26005,1941-10-01,160.3
38902,26005,1941-11-01,102.6
38903,26005,1941-12-01,
38904,26005,1942-01-01,
38905,26005,1942-02-01,
38906,26005,1942-03-01,94.7
38907,26005,1942-04-01,14.3
38908,26005,1942-05-01,128.4
38909,26005,1942-06-01,115.0
38910,26005,1942-07-01,97.3
38911,26005,1942-08-01,161.1
38912,26005,1942-09-01,78.9
38913,26005,1942-10-01,81.1
38914,26005,1942-11-01,84.7
38915,26005,1942-12-01,83.2
38916,26005,1943-01-01,67.7
38917,26005,1943-02-01,48.6
38918,26005,1943-03-01,80.8
38919,26005,1943-04-01,66.2
38920,26005,1943-05-01,150.1
38921,26005,1943-06-01,73.2
38922,26005,1943-07-01,78.0
38923,26005,1943-08-01,68.1
38924,26005,1943-09-01,97.5
38925,26005,1943-10-01,26.7
38926,26005,1943-11-01,49.0
38927,26005,1943-12-01,17.8
38928,26005,1944-01-01,39.3
38929,26005,1944-02-01,51.4
38930,26005,1944-03-01,97.4
38931,26005,1944-04-01,54.7
38932,26005,1944-05-01,94.3
38933,26005,1944-06-01,80.4
38934,26005,1944-07-01,56.9
38935,26005,1944-08-01,35.8
38936,26005,1944-09-01,66.6
38937,26005,1944-10-01,19.3
38938,26005,1944-11-01,55.0
38939,26005,1944-12-01,32.2
38940,26005,1945-01-01,25.0
38941,26005,1945-02-01,38.6
38942,26005,1945-03-01,42.2
38943,26005,1945-04-01,102.3
38944,26005,1945-05-01,165.7
38945,26005,1945-06-01,84.4
38946,26005,1945-07-01,49.3
38947,26005,1945-08-01,49.7
38948,26005,1945-09-01,127.3
38949,26005,1945-10-01,
38950,26005,1945-11-01,81.7
38951,26005,1945-12-01,53.8
38952,26005,1946-01-01,52.2
38953,26005,1946-02-01,31.4
38954,26005,1946-03-01,88.3
38955,26005,1946-04-01,28.4
38956,26005,1946-05-01,83.3
38957,26005,1946-06-01,43.4
38958,26005,1946-07-01,11.7
38959,26005,1946-08-01,34.0
38960,26005,1946-09-01,47.3
38961,26005,1946-10-01,79.2
38962,26005,1946-11-01,79.4
38963,26005,1946-12-01,68.9
38964,26005,1947-01-01,57.7
38965,26005,1947-02-01,35.4
38966,26005,1947-03-01,47.0
38967,26005,1947-04-01,218.4
38968,26005,1947-05-01,108.2
38969,26005,1947-06-01,59.0
38970,26005,1947-07-01,48.1
38971,26005,1947-08-01,41.2
38972,26005,1947-09-01,144.3
38973,26005,1947-10-01,19.8
38974,26005,1947-11-01,74.9
38975,26005,1947-12-01,46.7
38976,26005,1948-01-01,43.7
38977,26005,1948-02-01,54.0
38978,26005,1948-03-01,114.2
38979,26005,1948-04-01,91.5
38980,26005,1948-05-01,108.3
38981,26005,1948-06-01,78.5
38982,26005,1948-07-01,92.1
38983,26005,1948-08-01,14.6
38984,26005,1948-09-01,50.5
38985,26005,1948-10-01,28.0
38986,26005,1948-11-01,57.9
38987,26005,1948-12-01,72.3
38988,26005,1949-01-01,78.4
38989,26005,1949-02-01,67.8
38990,26005,1949-03-01,64.2
38991,26005,1949-04-01,46.2
38992,26005,1949-05-01,75.5
38993,26005,1949-06-01,119.8
38994,26005,1949-07-01,110.8
38995,26005,1949-08-01,52.1
38996,26005,1949-09-01,68.8
38997,26005,1949-10-01,55.9
38998,26005,1949-11-01,41.8
38999,26005,1949-12-01,141.0
39000,26005,1950-01-01,103.4
39001,26005,1950-02-01,83.3
39002,26005,1950-03-01,60.8
39003,26005,1950-04-01,158.5
39004,26005,1950-05-01,11.2
39005,26005,1950-06-01,149.9
39006,26005,1950-07-01,119.1
39007,26005,1950-08-01,26.2
39008,26005,1950-09-01,78.1
39009,26005,1950-10-01,15.0
39010,26005,1950-11-01,64.6
39011,26005,1950-12-01,66.6
39012,26005,1951-01-01,63.9
39013,26005,1951-02-01,44.8
39014,26005,1951-03-01,51.5
39015,26005,1951-04-01,103.5
39016,26005,1951-05-01,55.4
39017,26005,1951-06-01,85.0
39018,26005,1951-07-01,52.8
39019,26005,1951-08-01,93.5
39020,26005,1951-09-01,100.9
39021,26005,1951-10-01,80.7
39022,26005,1951-11-01,84.9
39023,26005,1951-12-01,103.4
39024,26005,1952-01-01,50.9
39025,26005,1952-02-01,19.8
39026,26005,1952-03-01,59.1
39027,26005,1952-04-01,72.7
39028,26005,1952-05-01,108.5
39029,26005,1952-06-01,74.0
39030,26005,1952-07-01,125.7
39031,26005,1952-08-01,122.2
39032,26005,1952-09-01,49.6
39033,26005,1952-10-01,8.4
39034,26005,1952-11-01,72.6
39035,26005,1952-12-01,
39036,26005,1953-01-01,25.5
39037,26005,1953-02-01,48.2
39038,26005,1953-03-01,54.3
39039,26005,1953-04-01,60.0
39040,26005,1953-05-01,40.7
39041,26005,1953-06-01,102.2
39042,26005,1953-07-01,90.8
39043,26005,1953-08-01,125.2
39044,26005,1953-09-01,31.1
39045,26005,1953-10-01,12.1
39046,26005,1953-11-01,34.9
39047,26005,1953-12-01,49.0
39048,26005,1954-01-01,57.1
39049,26005,1954-02-01,58.9
39050,26005,1954-03-01,104.1
39051,26005,1954-04-01,91.0
39052,26005,1954-05-01,27.9
39053,26005,1954-06-01,103.5
39054,26005,1954-07-01,76.7
39055,26005,1954-08-01,63.1
39056,26005,1954-09-01,71.6
39057,26005,1954-10-01,242.5
39058,26005,1954-11-01,
39059,26005,1954-12-01,52.1
39060,26005,1955-01-01,49.7
39061,26005,1955-02-01,38.4
39062,26005,1955-03-01,63.8
39063,26005,1955-04-01,55.1
39064,26005,1955-05-01,63.6
39065,26005,1955-06-01,50.8
39066,26005,1955-07-01,60.8
39067,26005,1955-08-01,121.8
39068,26005,1955-09-01,30.4
39069,26005,1955-10-01,138.1
39070,26005,1955-11-01,68.6
39071,26005,1955-12-01,34.2
39072,26005,1956-01-01,13.2
39073,26005,1956-02-01,60.6
39074,26005,1956-03-01,56.9
39075,26005,1956-04-01,110.5
39076,26005,1956-05-01,144.7
39077,26005,1956-06-01,27.4
39078,26005,1956-07-01,61.8
39079,26005,1956-08-01,61.8
39080,26005,1956-09-01,17.0
39081,26005,1956-10-01,11.0
39082,26005,1956-11-01,26.1
39083,26005,1956-12-01,24.7
39084,26005,1957-01-01,76.7
39085,26005,1957-02-01,52.9
39086,26005,1957-03-01,46.7
39087,26005,1957-04-01,98.1
39088,26005,1957-05-01,147.1
39089,26005,1957-06-01,121.0
39090,26005,1957-07-01,82.0
39091,26005,1957-08-01,94.3
39092,26005,1957-09-01,53.0
39093,26005,1957-10-01,79.3
39094,26005,1957-11-01,95.1
39095,26005,1957-12-01,56.3
39096,26005,1958-01-01,36.3
39097,26005,1958-02-01,39.3
39098,26005,1958-03-01,14.8
39099,26005,1958-04-01,57.3
39100,26005,1958-05-01,34.9
39101,26005,1958-06-01,126.0
39102,26005,1958-07-01,32.5
39103,26005,1958-08-01,44.4
39104,26005,1958-09-01,67.6
39105,26005,1958-10-01,30.9
39106,26005,1958-11-01,58.9
39107,26005,1958-12-01,33.1
39108,26005,1959-01-01,77.3
39109,26005,1959-02-01,63.4
39110,26005,1959-03-01,73.9
39111,26005,1959-04-01,115.7
39112,26005,1959-05-01,70.9
39113,26005,1959-06-01,31.6
39114,26005,1959-07-01,70.7
39115,26005,1959-08-01,47.4
39116,26005,1959-09-01,56.4
39117,26005,1959-10-01,148.3
39118,26005,1959-11-01,81.3
39119,26005,1959-12-01,54.2
39120,26007,1940-01-01,64.3
39121,26007,1940-02-01,41.7
39122,26007,1940-03-01,35.6
39123,26007,1940-04-01,51.5
39124,26007,1940-05-01,66.5
39125,26007,1940-06-01,77.7
39126,26007,1940-07-01,85.0
39127,26007,1940-08-01,110.9
39128,26007,1940-09-01,110.8
39129,26007,1940-10-01,45.5
39130,26007,1940-11-01,78.6
39131,26007,1940-12-01,64.4
39132,26007,1941-01-01,99.5
39133,26007,1941-02-01,34.5
39134,26007,1941-03-01,26.9
39135,26007,1941-04-01,64.9
39136,26007,1941-05-01,102.6
39137,26007,1941-06-01,27.4
39138,26007,1941-07-01,74.5
39139,26007,1941-08-01,105.2
39140,26007,1941-09-01,96.8
39141,26007,1941-10-01,104.3
39142,26007,1941-11-01,80.9
39143,26007,1941-12-01,70.9
39144,26007,1942-01-01,50.0
39145,26007,1942-02-01,23.8
39146,26007,1942-03-01,102.5
39147,26007,1942-04-01,62.8
39148,26007,1942-05-01,109.4
39149,26007,1942-06-01,47.1
39150,26007,1942-07-01,49.6
39151,26007,1942-08-01,38.9
39152,26007,1942-09-01,104.8
39153,26007,1942-10-01,25.4
39154,26007,1942-11-01,34.8
39155,26007,1942-12-01,76.7
39156,26007,1943-01-01,62.5
39157,26007,1943-02-01,82.3
39158,26007,1943-03-01,122.4
39159,26007,1943-04-01,67.9
39160,26007,1943-05-01,64.7
39161,26007,1943-06-01,96.7
39162,26007,1943-07-01,84.8
39163,26007,1943-08-01,76.3
39164,26007,1943-09-01,37.8
39165,26007,1943-10-01,64.8
39166,26007,1943-11-01,85.9
39167,26007,1943-12-01,22.9
39168,26007,1944-01-01,27.7
39169,26007,1944-02-01,39.7
39170,26007,1944-03-01,80.7
39171,26007,1944-04-01,62.0
39172,26007,1944-05-01,64.2
39173,26007,1944-06-01,86.0
39174,26007,1944-07-01,102.7
39175,26007,1944-08-01,48.5
39176,26007,1944-09-01,141.0
39177,26007,1944-10-01,48.3
39178,26007,1944-11-01,112.0
39179,26007,1944-12-01,28.8
39180,26007,1945-01-01,34.3
39181,26007,1945-02-01,57.8
39182,26007,1945-03-01,38.1
39183,26007,1945-04-01,84.5
39184,26007,1945-05-01,121.1
39185,26007,1945-06-01,44.5
39186,26007,1945-07-01,55.55
39187,26007,1945-08-01,70.94999999999999
39188,26007,1945-09-01,143.14999999999998
39189,26007,1945-10-01,93.2
39190,26007,1945-11-01,63.7
39191,26007,1945-12-01,35.95
39192,26007,1946-01-01,79.1
39193,26007,1946-02-01,49.6
39194,26007,1946-03-01,41.25
39195,26007,1946-04-01,34.5
39196,26007,1946-05-01,78.85
39197,26007,1946-06-01,92.05
39198,26007,1946-07-01,73.65
39199,26007,1946-08-01,62.85
39200,26007,1946-09-01,108.15
39201,26007,1946-10-01,8.2
39202,26007,1946-11-01,45.0
39203,26007,1946-12-01,82.6
39204,26007,1947-01-01,45.3
39205,26007,1947-02-01,22.95
39206,26007,1947-03-01,52.6
39207,26007,1947-04-01,72.85
39208,26007,1947-05-01,104.4
39209,26007,1947-06-01,66.55
39210,26007,1947-07-01,67.0
39211,26007,1947-08-01,45.3
39212,26007,1947-09-01,105.6
39213,26007,1947-10-01,10.7
39214,26007,1947-11-01,63.95
39215,26007,1947-12-01,21.85
39216,26007,1948-01-01,18.8
39217,26007,1948-02-01,40.96666666666667
39218,26007,1948-03-01,70.96666666666665
39219,26007,1948-04-01,57.3
39220,26007,1948-05-01,57.3
39221,26007,1948-06-01,53.866666666666674
39222,26007,1948-07-01,59.0
39223,26007,1948-08-01,40.0
39224,26007,1948-09-01,25.066666666666663
39225,26007,1948-10-01,31.133333333333336
39226,26007,1948-11-01,69.60000000000001
39227,26007,1948-12-01,37.06666666666666
39228,26007,1949-01-01,53.23333333333333
39229,26007,1949-02-01,46.43333333333334
39230,26007,1949-03-01,25.33333333333333
39231,26007,1949-04-01,51.66666666666666
39232,26007,1949-05-01,59.6
39233,26007,1949-06-01,62.8
39234,26007,1949-07-01,34.766666666666666
39235,26007,1949-08-01,54.26666666666667
39236,26007,1949-09-01,56.1
39237,26007,1949-10-01,26.0
39238,26007,1949-11-01,39.9
39239,26007,1949-12-01,36.333333333333336
39240,26007,1950-01-01,70.96666666666667
39241,26007,1950-02-01,54.9
39242,26007,1950-03-01,40.9
39243,26007,1950-04-01,51.76666666666667
39244,26007,1950-05-01,20.23333333333333
39245,26007,1950-06-01,47.55
39246,26007,1950-07-01,105.06666666666666
39247,26007,1950-08-01,116.4
39248,26007,1950-09-01,100.76666666666668
39249,26007,1950-10-01,57.3
39250,26007,1950-11-01,63.0
39251,26007,1950-12-01,42.53333333333333
39252,26007,1951-01-01,53.53333333333333
39253,26007,1951-02-01,40.3
39254,26007,1951-03-01,57.66666666666666
39255,26007,1951-04-01,83.8
39256,26007,1951-05-01,23.766666666666666
39257,26007,1951-06-01,68.43333333333334
39258,26007,1951-07-01,122.53333333333336
39259,26007,1951-08-01,96.8
39260,26007,1951-09-01,85.36666666666667
39261,26007,1951-10-01,115.63333333333333
39262,26007,1951-11-01,47.7
39263,26007,1951-12-01,52.03333333333333
39264,26007,1952-01-01,52.26666666666667
39265,26007,1952-02-01,20.6
39266,26007,1952-03-01,45.86666666666667
39267,26007,1952-04-01,72.0
39268,26007,1952-05-01,38.63333333333333
39269,26007,1952-06-01,73.86666666666667
39270,26007,1952-07-01,129.6
39271,26007,1952-08-01,72.2
39272,26007,1952-09-01,24.75
39273,26007,1952-10-01,6.1
39274,26007,1952-11-01,74.95
39275,26007,1952-12-01,49.2
39276,26007,1953-01-01,38.3
39277,26007,1953-02-01,50.55
39278,26007,1953-03-01,64.85
39279,26007,1953-04-01,60.0
39280,26007,1953-05-01,105.15
39281,26007,1953-06-01,60.75
39282,26007,1953-07-01,45.45
39283,26007,1953-08-01,48.6
39284,26007,1953-09-01,136.9
39285,26007,1953-10-01,23.15
39286,26007,1953-11-01,47.35
39287,26007,1953-12-01,36.2
39288,26007,1954-01-01,32.4
39289,26007,1954-02-01,36.5
39290,26007,1954-03-01,42.8
39291,26007,1954-04-01,131.45
39292,26007,1954-05-01,87.65
39293,26007,1954-06-01,98.7
39294,26007,1954-07-01,58.75
39295,26007,1954-08-01,59.9
39296,26007,1954-09-01,168.9
39297,26007,1954-10-01,114.25
39298,26007,1954-11-01,61.3
39299,26007,1954-12-01,39.0
39300,26007,1955-01-01,33.8
39301,26007,1955-02-01,17.85
39302,26007,1955-03-01,32.9
39303,26007,1955-04-01,99.8
39304,26007,1955-05-01,61.9
39305,26007,1955-06-01,27.85
39306,26007,1955-07-01,26.75
39307,26007,1955-08-01,116.6
39308,26007,1955-09-01,5.699999999999999
39309,26007,1955-10-01,68.44999999999999
39310,26007,1955-11-01,86.4
39311,26007,1955-12-01,45.900000000000006
39312,26007,1956-01-01,22.0
39313,26007,1956-02-01,41.95
39314,26007,1956-03-01,25.05
39315,26007,1956-04-01,71.44999999999999
39316,26007,1956-05-01,44.7
39317,26007,1956-06-01,71.65
39318,26007,1956-07-01,96.8
39319,26007,1956-08-01,88.25
39320,26007,1956-09-01,50.8
39321,26007,1956-10-01,20.65
39322,26007,1956-11-01,51.65
39323,26007,1956-12-01,31.0
39324,26007,1957-01-01,27.9
39325,26007,1957-02-01,12.5
39326,26007,1957-03-01,31.0
39327,26007,1957-04-01,76.0
39328,26007,1957-05-01,100.15
39329,26007,1957-06-01,145.8
39330,26007,1957-07-01,81.25
39331,26007,1957-08-01,37.7
39332,26007,1957-09-01,74.94999999999999
39333,26007,1957-10-01,56.1
39334,26007,1957-11-01,52.2
39335,26007,1957-12-01,41.3
39336,26007,1958-01-01,21.75
39337,26007,1958-02-01,18.700000000000003
39338,26007,1958-03-01,8.1
39339,26007,1958-04-01,20.9
39340,26007,1958-05-01,30.0
39341,26007,1958-06-01,42.900000000000006
39342,26007,1958-07-01,81.55000000000001
39343,26007,1958-08-01,52.55
39344,26007,1958-09-01,82.25
39345,26007,1958-10-01,84.30000000000001
39346,26007,1958-11-01,35.25
39347,26007,1958-12-01,23.0
39348,26007,1959-01-01,31.15
39349,26007,1959-02-01,42.3
39350,26007,1959-03-01,37.05
39351,26007,1959-04-01,94.2
39352,26007,1959-05-01,56.15
39353,26007,1959-06-01,20.200000000000003
39354,26007,1959-07-01,28.950000000000003
39355,26007,1959-08-01,81.8
39356,26007,1959-09-01,77.80000000000001
39357,26007,1959-10-01,94.25
39358,26007,1959-11-01,66.2
39359,26007,1959-12-01,61.05
39360,26009,1940-01-01,124.0
39361,26009,1940-02-01,30.5
39362,26009,1940-03-01,41.6
39363,26009,1940-04-01,48.5
39364,26009,1940-05-01,73.6
39365,26009,1940-06-01,78.6
39366,26009,1940-07-01,37.8
39367,26009,1940-08-01,138.9
39368,26009,1940-09-01,110.6
39369,26009,1940-10-01,63.6
39370,26009,1940-11-01,92.8
39371,26009,1940-12-01,83.6
39372,26009,1941-01-01,92.1
39373,26009,1941-02-01,58.7
39374,26009,1941-03-01,27.2
39375,26009,1941-04-01,62.5
39376,26009,1941-05-01,69.9
39377,26009,1941-06-01,20.3
39378,26009,1941-07-01,73.6
39379,26009,1941-08-01,73.1
39380,26009,1941-09-01,215.7
39381,26009,1941-10-01,208.4
39382,26009,1941-11-01,122.6
39383,26009,1941-12-01,75.6
39384,26009,1942-01-01,
39385,26009,1942-02-01,
39386,26009,1942-03-01,102.9
39387,26009,1942-04-01,
39388,26009,1942-05-01,132.2
39389,26009,1942-06-01,96.8
39390,26009,1942-07-01,94.6
39391,26009,1942-08-01,47.3
39392,26009,1942-09-01,201.0
39393,26009,1942-10-01,68.1
39394,26009,1942-11-01,71.7
39395,26009,1942-12-01,
39396,26009,1943-01-01,88.5
39397,26009,1943-02-01,99.5
39398,26009,1943-03-01,80.1
39399,26009,1943-04-01,68.1
39400,26009,1943-05-01,22.1
39401,26009,1943-06-01,97.6
39402,26009,1943-07-01,15.7
39403,26009,1943-08-01,21.8
39404,26009,1943-09-01,63.6
39405,26009,1943-10-01,76.2
39406,26009,1943-11-01,140.2
39407,26009,1943-12-01,50.0
39408,26009,1944-01-01,28.8
39409,26009,1944-02-01,39.5
39410,26009,1944-03-01,76.9
39411,26009,1944-04-01,56.9
39412,26009,1944-05-01,34.7
39413,26009,1944-06-01,145.2
39414,26009,1944-07-01,44.8
39415,26009,1944-08-01,25.2
39416,26009,1944-09-01,148.4
39417,26009,1944-10-01,46.7
39418,26009,1944-11-01,93.2
39419,26009,1944-12-01,86.0
39420,26009,1945-01-01,77.2
39421,26009,1945-02-01,
39422,26009,1945-03-01,47.2
39423,26009,1945-04-01,86.0
39424,26009,1945-05-01,107.2
39425,26009,1945-06-01,75.3
39426,26009,1945-07-01,67.8
39427,26009,1945-08-01,
39428,26009,1945-09-01,190.8
39429,26009,1945-10-01,109.5
39430,26009,1945-11-01,191.1
39431,26009,1945-12-01,68.5
39432,26009,1946-01-01,108.9
39433,26009,1946-02-01,40.2
39434,26009,1946-03-01,43.0
39435,26009,1946-04-01,18.3
39436,26009,1946-05-01,110.5
39437,26009,1946-06-01,59.7
39438,26009,1946-07-01,73.9
39439,26009,1946-08-01,87.9
39440,26009,1946-09-01,80.2
39441,26009,1946-10-01,15.2
39442,26009,1946-11-01,67.4
39443,26009,1946-12-01,90.1
39444,26009,1947-01-01,89.0
39445,26009,1947-02-01,
39446,26009,1947-03-01,52.0
39447,26009,1947-04-01,83.2
39448,26009,1947-05-01,
39449,26009,1947-06-01,
39450,26009,1947-07-01,
39451,26009,1947-08-01,
39452,26009,1947-09-01,
39453,26009,1947-10-01,
39454,26009,1947-11-01,
39455,26009,1947-12-01,73.0
39456,26009,1948-01-01,150.8
39457,26009,1948-02-01,60.4
39458,26009,1948-03-01,48.8
39459,26009,1948-04-01,
39460,26009,1948-05-01,
39461,26009,1948-06-01,
39462,26009,1948-07-01,117.15
39463,26009,1948-08-01,39.95
39464,26009,1948-09-01,34.35
39465,26009,1948-10-01,47.8
39466,26009,1948-11-01,132.2
39467,26009,1948-12-01,99.95
39468,26009,1949-01-01,94.05
39469,26009,1949-02-01,78.94999999999999
39470,26009,1949-03-01,54.400000000000006
39471,26009,1949-04-01,51.75
39472,26009,1949-05-01,39.5
39473,26009,1949-06-01,98.6
39474,26009,1949-07-01,90.35
39475,26009,1949-08-01,68.4
39476,26009,1949-09-01,72.85
39477,26009,1949-10-01,41.35
39478,26009,1949-11-01,100.5
39479,26009,1949-12-01,101.35
39480,26009,1950-01-01,122.35
39481,26009,1950-02-01,62.400000000000006
39482,26009,1950-03-01,94.15
39483,26009,1950-04-01,79.85
39484,26009,1950-05-01,47.75
39485,26009,1950-06-01,95.95
39486,26009,1950-07-01,84.45
39487,26009,1950-08-01,114.8
39488,26009,1950-09-01,78.45
39489,26009,1950-10-01,71.15
39490,26009,1950-11-01,108.4
39491,26009,1950-12-01,60.15
39492,26009,1951-01-01,78.8
39493,26009,1951-02-01,81.35
39494,26009,1951-03-01,82.25
39495,26009,1951-04-01,89.45
39496,26009,1951-05-01,60.6
39497,26009,1951-06-01,61.900000000000006
39498,26009,1951-07-01,99.05
39499,26009,1951-08-01,65.8
39500,26009,1951-09-01,96.1
39501,26009,1951-10-01,133.1
39502,26009,1951-11-01,99.7
39503,26009,1951-12-01,87.2
39504,26009,1952-01-01,69.6
39505,26009,1952-02-01,25.9
39506,26009,1952-03-01,62.8
39507,26009,1952-04-01,70.1
39508,26009,1952-05-01,50.6
39509,26009,1952-06-01,70.0
39510,26009,1952-07-01,202.3
39511,26009,1952-08-01,78.3
39512,26009,1952-09-01,59.7
39513,26009,1952-10-01,21.1
39514,26009,1952-11-01,144.4
39515,26009,1952-12-01,89.9
39516,26009,1953-01-01,103.6
39517,26009,1953-02-01,121.8
39518,26009,1953-03-01,73.6
39519,26009,1953-04-01,92.9
39520,26009,1953-05-01,82.9
39521,26009,1953-06-01,103.2
39522,26009,1953-07-01,119.6
39523,26009,1953-08-01,38.3
39524,26009,1953-09-01,94.2
39525,26009,1953-10-01,
39526,26009,1953-11-01,
39527,26009,1953-12-01,
39528,26009,1954-01-01,
39529,26009,1954-02-01,
39530,26009,1954-03-01,
39531,26009,1954-04-01,
39532,26009,1954-05-01,
39533,26009,1954-06-01,
39534,26009,1954-07-01,
39535,26009,1954-08-01,
39536,26009,1954-09-01,
39537,26009,1954-10-01,
39538,26009,1954-11-01,
39539,26009,1954-12-01,
39540,26009,1955-01-01,
39541,26009,1955-02-01,
39542,26009,1955-03-01,
39543,26009,1955-04-01,
39544,26009,1955-05-01,
39545,26009,1955-06-01,
39546,26009,1955-07-01,
39547,26009,1955-08-01,
39548,26009,1955-09-01,
39549,26009,1955-10-01,
39550,26009,1955-11-01,
39551,26009,1955-12-01,
39552,26009,1956-01-01,
39553,26009,1956-02-01,
39554,26009,1956-03-01,
39555,26009,1956-04-01,
39556,26009,1956-05-01,
39557,26009,1956-06-01,
39558,26009,1956-07-01,
39559,26009,1956-08-01,
39560,26009,1956-09-01,
39561,26009,1956-10-01,
39562,26009,1956-11-01,
39563,26009,1956-12-01,
39564,26009,1957-01-01,
39565,26009,1957-02-01,
39566,26009,1957-03-01,
39567,26009,1957-04-01,
39568,26009,1957-05-01,
39569,26009,1957-06-01,
39570,26009,1957-07-01,
39571,26009,1957-08-01,
39572,26009,1957-09-01,
39573,26009,1957-10-01,
39574,26009,1957-11-01,
39575,26009,1957-12-01,
39576,26009,1958-01-01,
39577,26009,1958-02-01,
39578,26009,1958-03-01,
39579,26009,1958-04-01,
39580,26009,1958-05-01,
39581,26009,1958-06-01,
39582,26009,1958-07-01,
39583,26009,1958-08-01,
39584,26009,1958-09-01,
39585,26009,1958-10-01,
39586,26009,1958-11-01,
39587,26009,1958-12-01,
39588,26009,1959-01-01,
39589,26009,1959-02-01,
39590,26009,1959-03-01,
39591,26009,1959-04-01,
39592,26009,1959-05-01,
39593,26009,1959-06-01,
39594,26009,1959-07-01,
