,row_no,FIPS,date,rainfall,county_name
2030,2030,26015,2001-03-01,18.1,Barry
2031,2031,26015,2001-04-01,87.3,Barry
2032,2032,26015,2001-05-01,189.5,Barry
2033,2033,26015,2001-06-01,79.4,Barry
2034,2034,26015,2001-07-01,50.5,Barry
2035,2035,26015,2001-08-01,102.3,Barry
2036,2036,26015,2001-09-01,95.6,Barry
2037,2037,26015,2001-10-01,166.7,Barry
2038,2038,26015,2001-11-01,60.1,Barry
2039,2039,26015,2001-12-01,67.2,Barry
2040,2040,26015,2002-01-01,47.4,Barry
2041,2041,26015,2002-02-01,54.5,Barry
2042,2042,26015,2002-03-01,67.1,Barry
2043,2043,26015,2002-04-01,59.5,Barry
2044,2044,26015,2002-05-01,114.8,Barry
2045,2045,26015,2002-06-01,27.9,Barry
2046,2046,26015,2002-07-01,105.5,Barry
2047,2047,26015,2002-08-01,68.2,Barry
2048,2048,26015,2002-09-01,18.6,Barry
2049,2049,26015,2002-10-01,59.8,Barry
2050,2050,26015,2002-11-01,66.7,Barry
2051,2051,26015,2002-12-01,54.8,Barry
2052,2052,26015,2003-01-01,21.4,Barry
2053,2053,26015,2003-02-01,23.5,Barry
2054,2054,26015,2003-03-01,52.2,Barry
2055,2055,26015,2003-04-01,94.7,Barry
2056,2056,26015,2003-05-01,139.1,Barry
2057,2057,26015,2003-06-01,34.8,Barry
2058,2058,26015,2003-07-01,119.5,Barry
2059,2059,26015,2003-08-01,91.5,Barry
2060,2060,26015,2003-09-01,78.1,Barry
2061,2061,26015,2003-10-01,58.6,Barry
2062,2062,26015,2003-11-01,160.8,Barry
2063,2063,26015,2003-12-01,33.0,Barry
2064,2064,26015,2004-01-01,46.6,Barry
2065,2065,26015,2004-02-01,22.3,Barry
2066,2066,26015,2004-03-01,113.6,Barry
2067,2067,26015,2004-04-01,25.4,Barry
2068,2068,26015,2004-05-01,242.9,Barry
2069,2069,26015,2004-06-01,68.2,Barry
2070,2070,26015,2004-07-01,68.0,Barry
2071,2071,26015,2004-08-01,150.5,Barry
2072,2072,26015,2004-09-01,16.8,Barry
2073,2073,26015,2004-10-01,71.0,Barry
2074,2074,26015,2004-11-01,98.9,Barry
2075,2075,26015,2004-12-01,77.8,Barry
2076,2076,26015,2005-01-01,127.9,Barry
2077,2077,26015,2005-02-01,53.2,Barry
2078,2078,26015,2005-03-01,40.2,Barry
2079,2079,26015,2005-04-01,22.4,Barry
2080,2080,26015,2005-05-01,61.3,Barry
2081,2081,26015,2005-06-01,142.8,Barry
2082,2082,26015,2005-07-01,123.9,Barry
2083,2083,26015,2005-08-01,34.8,Barry
2084,2084,26015,2005-09-01,75.0,Barry
2085,2085,26015,2005-10-01,3.5,Barry
2086,2086,26015,2005-11-01,110.6,Barry
2087,2087,26015,2005-12-01,71.2,Barry
2088,2088,26015,2006-01-01,126.2,Barry
2089,2089,26015,2006-02-01,52.1,Barry
2090,2090,26015,2006-03-01,69.4,Barry
2091,2091,26015,2006-04-01,68.3,Barry
2092,2092,26015,2006-05-01,135.2,Barry
2093,2093,26015,2006-06-01,64.3,Barry
2094,2094,26015,2006-07-01,118.2,Barry
2095,2095,26015,2006-08-01,78.4,Barry
2096,2096,26015,2006-09-01,108.2,Barry
2097,2097,26015,2006-10-01,137.5,Barry
2098,2098,26015,2006-11-01,81.9,Barry
2099,2099,26015,2006-12-01,69.1,Barry
2100,2100,26015,2007-01-01,91.4,Barry
2101,2101,26015,2007-02-01,33.7,Barry
2102,2102,26015,2007-03-01,113.1,Barry
2103,2103,26015,2007-04-01,98.6,Barry
2104,2104,26015,2007-05-01,93.8,Barry
2105,2105,26015,2007-06-01,53.0,Barry
2106,2106,26015,2007-07-01,16.9,Barry
2107,2107,26015,2007-08-01,176.8,Barry
2108,2108,26015,2007-09-01,129.9,Barry
2109,2109,26015,2007-10-01,123.0,Barry
2110,2110,26015,2007-11-01,40.8,Barry
2111,2111,26015,2007-12-01,65.4,Barry
2112,2112,26015,2008-01-01,104.2,Barry
2113,2113,26015,2008-02-01,89.4,Barry
2114,2114,26015,2008-03-01,54.3,Barry
2115,2115,26015,2008-04-01,88.2,Barry
2116,2116,26015,2008-05-01,39.2,Barry
2117,2117,26015,2008-06-01,211.3,Barry
2118,2118,26015,2008-07-01,142.2,Barry
2119,2119,26015,2008-08-01,26.96666666666667,Barry
2120,2120,26015,2008-09-01,240.9,Barry
2121,2121,26015,2008-10-01,69.45,Barry
2122,2122,26015,2008-11-01,38.73333333333333,Barry
2123,2123,26015,2008-12-01,138.13333333333333,Barry
2124,2124,26015,2009-01-01,44.06,Barry
2125,2125,26015,2009-02-01,64.64,Barry
2126,2126,26015,2009-03-01,79.08,Barry
2127,2127,26015,2009-04-01,154.1,Barry
2128,2128,26015,2009-05-01,71.9,Barry
2129,2129,26015,2009-06-01,119.2,Barry
2130,2130,26015,2009-07-01,35.25,Barry
2131,2131,26015,2009-08-01,174.9,Barry
2132,2132,26015,2009-09-01,40.86666666666667,Barry
2133,2133,26015,2009-10-01,153.23333333333332,Barry
2134,2134,26015,2009-11-01,29.8,Barry
2135,2135,26015,2009-12-01,61.725,Barry
2136,2136,26015,2010-01-01,21.866666666666664,Barry
2137,2137,26015,2010-02-01,52.7,Barry
2138,2138,26015,2010-03-01,25.4,Barry
2139,2139,26015,2010-04-01,88.0,Barry
2140,2140,26015,2010-05-01,122.35,Barry
2141,2141,26015,2010-06-01,229.1,Barry
2142,2142,26015,2010-07-01,91.24285714285716,Barry
2143,2143,26015,2010-08-01,47.57142857142857,Barry
2144,2144,26015,2010-09-01,121.91666666666669,Barry
2145,2145,26015,2010-10-01,75.62857142857142,Barry
2146,2146,26015,2010-11-01,56.0,Barry
2147,2147,26015,2010-12-01,24.625,Barry
2148,2148,26015,2011-01-01,45.025,Barry
2149,2149,26015,2011-02-01,79.05,Barry
2150,2150,26015,2011-03-01,79.45,Barry
2151,2151,26015,2011-04-01,153.725,Barry
2152,2152,26015,2011-05-01,186.6,Barry
2153,2153,26015,2011-06-01,56.46,Barry
2154,2154,26015,2011-07-01,177.5,Barry
2155,2155,26015,2011-08-01,70.53333333333333,Barry
2156,2156,26015,2011-09-01,56.66666666666666,Barry
2157,2157,26015,2011-10-01,96.375,Barry
2158,2158,26015,2011-11-01,81.25,Barry
2159,2159,26015,2011-12-01,59.825,Barry
2160,2160,26015,2012-01-01,63.85,Barry
2161,2161,26015,2012-02-01,43.5,Barry
2162,2162,26015,2012-03-01,83.7,Barry
2163,2163,26015,2012-04-01,85.43333333333334,Barry
2164,2164,26015,2012-05-01,80.66,Barry
2165,2165,26015,2012-06-01,56.55,Barry
2166,2166,26015,2012-07-01,59.7,Barry
2167,2167,26015,2012-08-01,85.06666666666668,Barry
2168,2168,26015,2012-09-01,67.34,Barry
2169,2169,26015,2012-10-01,139.42,Barry
2170,2170,26015,2012-11-01,11.98,Barry
2171,2171,26015,2012-12-01,55.58,Barry
2172,2172,26015,2013-01-01,92.53333333333336,Barry
2173,2173,26015,2013-02-01,66.9,Barry
2174,2174,26015,2013-03-01,23.34,Barry
2175,2175,26015,2013-04-01,201.42,Barry
2176,2176,26015,2013-05-01,115.08333333333331,Barry
2177,2177,26015,2013-06-01,116.55,Barry
2178,2178,26015,2013-07-01,51.84,Barry
2179,2179,26015,2013-08-01,92.8,Barry
2180,2180,26015,2013-09-01,69.53999999999999,Barry
2181,2181,26015,2013-10-01,110.68333333333334,Barry
2182,2182,26015,2013-11-01,113.5,Barry
2183,2183,26015,2013-12-01,67.53333333333333,Barry
2184,2184,26015,2014-01-01,76.85,Barry
2185,2185,26015,2014-02-01,57.15,Barry
2186,2186,26015,2014-03-01,43.46,Barry
2187,2187,26015,2014-04-01,64.025,Barry
2188,2188,26015,2014-05-01,93.36666666666667,Barry
2189,2189,26015,2014-06-01,126.8,Barry
2190,2190,26015,2014-07-01,105.0,Barry
2191,2191,26015,2014-08-01,97.84285714285714,Barry
2192,2192,26015,2014-09-01,91.14,Barry
2193,2193,26015,2014-10-01,117.66,Barry
2194,2194,26015,2014-11-01,99.33333333333331,Barry
2195,2195,26015,2014-12-01,40.5,Barry
2196,2196,26015,2015-01-01,45.13333333333333,Barry
2197,2197,26015,2015-02-01,50.45,Barry
2198,2198,26015,2015-03-01,19.633333333333336,Barry
2199,2199,26015,2015-04-01,64.33333333333333,Barry
2200,2200,26015,2015-05-01,124.45,Barry
2201,2201,26015,2015-06-01,188.85,Barry
2202,2202,26015,2015-07-01,72.74000000000001,Barry
2203,2203,26015,2015-08-01,73.175,Barry
2204,2204,26015,2015-09-01,40.260000000000005,Barry
2205,2205,26015,2015-10-01,60.675,Barry
2206,2206,26015,2015-11-01,73.225,Barry
2207,2207,26015,2015-12-01,74.275,Barry
2208,2208,26015,2016-01-01,44.93333333333334,Barry
2209,2209,26015,2016-02-01,52.85,Barry
2210,2210,26015,2016-03-01,107.35,Barry
2211,2211,26015,2016-04-01,92.8,Barry
2212,2212,26015,2016-05-01,112.8,Barry
2213,2213,26015,2016-06-01,49.5,Barry
2214,2214,26015,2016-07-01,92.85,Barry
2215,2215,26015,2016-08-01,243.25,Barry
2216,2216,26015,2016-09-01,87.4,Barry
2217,2217,26015,2016-10-01,103.26666666666668,Barry
2218,2218,26015,2016-11-01,73.7,Barry
2219,2219,26015,2016-12-01,70.10000000000001,Barry
2220,2220,26015,2017-01-01,101.05,Barry
2221,2221,26015,2017-02-01,37.3,Barry
2222,2222,26015,2017-03-01,135.3,Barry
2223,2223,26015,2017-04-01,108.7,Barry
2224,2224,26015,2017-05-01,73.9,Barry
2225,2225,26015,2017-06-01,76.9,Barry
2226,2226,26015,2017-07-01,73.85,Barry
2227,2227,26015,2017-08-01,68.8,Barry
2228,2228,26015,2017-09-01,14.7,Barry
2229,2229,26015,2017-10-01,297.7,Barry
2230,2230,26015,2017-11-01,84.4,Barry
2231,2231,26015,2017-12-01,40.4,Barry
2232,2232,26015,2018-01-01,46.35,Barry
2233,2233,26015,2018-02-01,118.0,Barry
2234,2234,26015,2018-03-01,32.75,Barry
2235,2235,26015,2018-04-01,82.85,Barry
2236,2236,26015,2018-05-01,188.0,Barry
2237,2237,26015,2018-06-01,71.13333333333333,Barry
2238,2238,26015,2018-07-01,50.86666666666667,Barry
2239,2239,26015,2018-08-01,133.16666666666666,Barry
2240,2240,26015,2018-09-01,102.26666666666668,Barry
2241,2241,26015,2018-10-01,138.5,Barry
2242,2242,26015,2018-11-01,66.4,Barry
2243,2243,26015,2018-12-01,41.6,Barry
2244,2244,26015,2019-01-01,62.0,Barry
2245,2245,26015,2019-02-01,70.9,Barry
2246,2246,26015,2019-03-01,46.65,Barry
2247,2247,26015,2019-04-01,86.83333333333333,Barry
2248,2248,26015,2019-05-01,120.5,Barry
2249,2249,26015,2019-06-01,157.9,Barry
2250,2250,26015,2019-07-01,74.25,Barry
2251,2251,26015,2019-08-01,53.625,Barry
2252,2252,26015,2019-09-01,152.76666666666668,Barry
2253,2253,26015,2019-10-01,129.56666666666666,Barry
2254,2254,26015,2019-11-01,59.75,Barry
2255,2255,26015,2019-12-01,97.0,Barry
2256,2256,26015,2020-01-01,95.0,Barry
2257,2257,26015,2020-02-01,35.1,Barry
2258,2258,26015,2020-03-01,74.73333333333333,Barry
2259,2259,26015,2020-04-01,89.26666666666667,Barry
2260,2260,26015,2020-05-01,159.66666666666666,Barry
2261,2261,26015,2020-06-01,112.62,Barry
2262,2262,26015,2020-07-01,83.26,Barry
2263,2263,26015,2020-08-01,76.80000000000001,Barry
2264,2264,26015,2020-09-01,75.03333333333335,Barry
2265,2265,26015,2020-10-01,108.88,Barry
2266,2266,26015,2020-11-01,49.8,Barry
2267,2267,26015,2020-12-01,71.1,Barry
2268,2268,26015,2021-01-01,44.55,Barry
2269,2269,26015,2021-02-01,36.833333333333336,Barry
2270,2270,26015,2021-03-01,44.8,Barry
2271,2271,26015,2021-04-01,36.25,Barry
2272,2272,26015,2021-05-01,37.266666666666666,Barry
2273,2273,26015,2021-06-01,219.9333333333333,Barry
2274,2274,26015,2021-07-01,105.8,Barry
2275,2275,26015,2021-08-01,99.53333333333336,Barry
2276,2276,26015,2021-09-01,83.25,Barry
2277,2277,26015,2021-10-01,149.7,Barry
2278,2278,26015,2021-11-01,37.1,Barry
2279,2279,26015,2021-12-01,61.1,Barry
2280,2280,26015,2022-01-01,23.2,Barry
2281,2281,26015,2022-02-01,101.8,Barry
2282,2282,26015,2022-03-01,83.75,Barry
2283,2283,26015,2022-04-01,109.75,Barry
2284,2284,26015,2022-05-01,134.29999999999998,Barry
2285,2285,26015,2022-06-01,31.5,Barry
2286,2286,26015,2022-07-01,118.5,Barry
2287,2287,26015,2022-08-01,146.625,Barry
2288,2288,26015,2022-09-01,41.2,Barry
2289,2289,26015,2022-10-01,74.43333333333334,Barry
2290,2290,26015,2022-11-01,44.525,Barry
2291,2291,26015,2022-12-01,32.475,Barry
2292,2292,26015,2023-01-01,65.175,Barry
2293,2293,26015,2023-02-01,94.8,Barry
2294,2294,26015,2023-03-01,86.6,Barry
2295,2295,26015,2023-04-01,131.74,Barry
2296,2296,26015,2023-05-01,30.53333333333333,Barry
2297,2297,26015,2023-06-01,19.675,Barry
2298,2298,26015,2023-07-01,152.7,Barry
2299,2299,26015,2023-08-01,103.32,Barry
2300,2300,26015,2023-09-01,31.366666666666664,Barry
2301,2301,26015,2023-10-01,149.89999999999998,Barry
2302,2302,26015,2023-11-01,47.23333333333333,Barry
2303,2303,26015,2023-12-01,61.95,Barry
2304,2304,26017,2000-01-01,37.9,Bay
2305,2305,26017,2000-02-01,30.8,Bay
2306,2306,26017,2000-03-01,29.7,Bay
2307,2307,26017,2000-04-01,44.5,Bay
2308,2308,26017,2000-05-01,162.7,Bay
2309,2309,26017,2000-06-01,109.6,Bay
2310,2310,26017,2000-07-01,63.0,Bay
2311,2311,26017,2000-08-01,84.7,Bay
2312,2312,26017,2000-09-01,95.2,Bay
2313,2313,26017,2000-10-01,47.0,Bay
2314,2314,26017,2000-11-01,49.2,Bay
2315,2315,26017,2000-12-01,72.0,Bay
2316,2316,26017,2001-01-01,27.9,Bay
2317,2317,26017,2001-02-01,72.4,Bay
2318,2318,26017,2001-03-01,4.2,Bay
2319,2319,26017,2001-04-01,49.8,Bay
2320,2320,26017,2001-05-01,82.6,Bay
2321,2321,26017,2001-06-01,75.5,Bay
2322,2322,26017,2001-07-01,15.2,Bay
2323,2323,26017,2001-08-01,54.5,Bay
2324,2324,26017,2001-09-01,121.7,Bay
2325,2325,26017,2001-10-01,122.8,Bay
2326,2326,26017,2001-11-01,43.4,Bay
2327,2327,26017,2001-12-01,44.4,Bay
2328,2328,26017,2002-01-01,23.0,Bay
2329,2329,26017,2002-02-01,48.75,Bay
2330,2330,26017,2002-03-01,55.85,Bay
2331,2331,26017,2002-04-01,88.94999999999999,Bay
2332,2332,26017,2002-05-01,114.66666666666669,Bay
2333,2333,26017,2002-06-01,82.5,Bay
2334,2334,26017,2002-07-01,114.95,Bay
2335,2335,26017,2002-08-01,102.9,Bay
2336,2336,26017,2002-09-01,29.8,Bay
2337,2337,26017,2002-10-01,64.43333333333334,Bay
2338,2338,26017,2002-11-01,32.05,Bay
2339,2339,26017,2002-12-01,31.33333333333333,Bay
2340,2340,26017,2003-01-01,9.333333333333334,Bay
2341,2341,26017,2003-02-01,9.766666666666667,Bay
2342,2342,26017,2003-03-01,51.26666666666667,Bay
2343,2343,26017,2003-04-01,47.96666666666667,Bay
2344,2344,26017,2003-05-01,113.3,Bay
2345,2345,26017,2003-06-01,77.36666666666667,Bay
2346,2346,26017,2003-07-01,113.66666666666669,Bay
2347,2347,26017,2003-08-01,48.6,Bay
2348,2348,26017,2003-09-01,51.1,Bay
2349,2349,26017,2003-10-01,38.6,Bay
2350,2350,26017,2003-11-01,143.4,Bay
2351,2351,26017,2003-12-01,45.43333333333334,Bay
2352,2352,26017,2004-01-01,48.53333333333333,Bay
2353,2353,26017,2004-02-01,28.53333333333333,Bay
2354,2354,26017,2004-03-01,68.2,Bay
2355,2355,26017,2004-04-01,67.2,Bay
2356,2356,26017,2004-05-01,176.03333333333333,Bay
2357,2357,26017,2004-06-01,81.39999999999999,Bay
2358,2358,26017,2004-07-01,49.63333333333333,Bay
2359,2359,26017,2004-08-01,87.93333333333334,Bay
2360,2360,26017,2004-09-01,8.966666666666667,Bay
2361,2361,26017,2004-10-01,78.86666666666667,Bay
2362,2362,26017,2004-11-01,70.89999999999999,Bay
2363,2363,26017,2004-12-01,58.775,Bay
2364,2364,26017,2005-01-01,84.56666666666666,Bay
2365,2365,26017,2005-02-01,47.7,Bay
2366,2366,26017,2005-03-01,20.15,Bay
2367,2367,26017,2005-04-01,28.35,Bay
2368,2368,26017,2005-05-01,72.02499999999999,Bay
2369,2369,26017,2005-06-01,108.825,Bay
2370,2370,26017,2005-07-01,93.775,Bay
2371,2371,26017,2005-08-01,43.675,Bay
2372,2372,26017,2005-09-01,131.76666666666668,Bay
2373,2373,26017,2005-10-01,35.25,Bay
2374,2374,26017,2005-11-01,109.5,Bay
2375,2375,26017,2005-12-01,56.53333333333333,Bay
2376,2376,26017,2006-01-01,81.16666666666667,Bay
2377,2377,26017,2006-02-01,54.4,Bay
2378,2378,26017,2006-03-01,70.36666666666666,Bay
2379,2379,26017,2006-04-01,71.5,Bay
2380,2380,26017,2006-05-01,126.43333333333334,Bay
2381,2381,26017,2006-06-01,67.56666666666666,Bay
2382,2382,26017,2006-07-01,79.0,Bay
2383,2383,26017,2006-08-01,68.66666666666667,Bay
2384,2384,26017,2006-09-01,71.63333333333334,Bay
2385,2385,26017,2006-10-01,119.7,Bay
2386,2386,26017,2006-11-01,74.63333333333333,Bay
2387,2387,26017,2006-12-01,67.96666666666667,Bay
2388,2388,26017,2007-01-01,61.70000000000001,Bay
2389,2389,26017,2007-02-01,17.2,Bay
2390,2390,26017,2007-03-01,74.3,Bay
2391,2391,26017,2007-04-01,92.16666666666669,Bay
2392,2392,26017,2007-05-01,83.13333333333334,Bay
2393,2393,26017,2007-06-01,68.44999999999999,Bay
2394,2394,26017,2007-07-01,39.25,Bay
2395,2395,26017,2007-08-01,119.3,Bay
2396,2396,26017,2007-09-01,60.4,Bay
2397,2397,26017,2007-10-01,68.03333333333333,Bay
2398,2398,26017,2007-11-01,24.53333333333333,Bay
2399,2399,26017,2007-12-01,67.76666666666667,Bay
2400,2400,26017,2008-01-01,68.73333333333333,Bay
2401,2401,26017,2008-02-01,72.2,Bay
2402,2402,26017,2008-03-01,21.566666666666663,Bay
2403,2403,26017,2008-04-01,86.39999999999999,Bay
2404,2404,26017,2008-05-01,39.73333333333333,Bay
2405,2405,26017,2008-06-01,146.26666666666668,Bay
2406,2406,26017,2008-07-01,104.53333333333336,Bay
2407,2407,26017,2008-08-01,95.2,Bay
2408,2408,26017,2008-09-01,125.5,Bay
2409,2409,26017,2008-10-01,50.36666666666667,Bay
2410,2410,26017,2008-11-01,32.56666666666667,Bay
2411,2411,26017,2008-12-01,119.03333333333332,Bay
2412,2412,26017,2009-01-01,28.4,Bay
2413,2413,26017,2009-02-01,78.89999999999999,Bay
2414,2414,26017,2009-03-01,70.13333333333334,Bay
2415,2415,26017,2009-04-01,123.3,Bay
2416,2416,26017,2009-05-01,68.0,Bay
2417,2417,26017,2009-06-01,100.2,Bay
2418,2418,26017,2009-07-01,55.16666666666666,Bay
2419,2419,26017,2009-08-01,88.13333333333333,Bay
2420,2420,26017,2009-09-01,34.833333333333336,Bay
2421,2421,26017,2009-10-01,118.63333333333333,Bay
2422,2422,26017,2009-11-01,19.775,Bay
2423,2423,26017,2009-12-01,32.4,Bay
2424,2424,26017,2010-01-01,16.35,Bay
2425,2425,26017,2010-02-01,28.0,Bay
2426,2426,26017,2010-03-01,17.15,Bay
2427,2427,26017,2010-04-01,76.46666666666667,Bay
2428,2428,26017,2010-05-01,86.94999999999999,Bay
2429,2429,26017,2010-06-01,167.75,Bay
2430,2430,26017,2010-07-01,58.53333333333333,Bay
2431,2431,26017,2010-08-01,38.63333333333333,Bay
2432,2432,26017,2010-09-01,58.866666666666674,Bay
2433,2433,26017,2010-10-01,54.46666666666667,Bay
2434,2434,26017,2010-11-01,48.1,Bay
2435,2435,26017,2010-12-01,23.0,Bay
2436,2436,26017,2011-01-01,36.1,Bay
2437,2437,26017,2011-02-01,43.05,Bay
2438,2438,26017,2011-03-01,66.16666666666667,Bay
2439,2439,26017,2011-04-01,183.86666666666667,Bay
2440,2440,26017,2011-05-01,91.125,Bay
2441,2441,26017,2011-06-01,96.775,Bay
2442,2442,26017,2011-07-01,65.125,Bay
2443,2443,26017,2011-08-01,76.85,Bay
2444,2444,26017,2011-09-01,73.23333333333333,Bay
2445,2445,26017,2011-10-01,107.4,Bay
2446,2446,26017,2011-11-01,61.05,Bay
2447,2447,26017,2011-12-01,37.2,Bay
2448,2448,26017,2012-01-01,45.4,Bay
2449,2449,26017,2012-02-01,29.6,Bay
2450,2450,26017,2012-03-01,88.09999999999998,Bay
2451,2451,26017,2012-04-01,31.866666666666664,Bay
2452,2452,26017,2012-05-01,66.43333333333332,Bay
2453,2453,26017,2012-06-01,51.93333333333334,Bay
2454,2454,26017,2012-07-01,107.35,Bay
2455,2455,26017,2012-08-01,233.36666666666667,Bay
2456,2456,26017,2012-09-01,43.63333333333333,Bay
2457,2457,26017,2012-10-01,105.7,Bay
2458,2458,26017,2012-11-01,9.65,Bay
2459,2459,26017,2012-12-01,50.06666666666666,Bay
2460,2460,26017,2013-01-01,93.26666666666668,Bay
2461,2461,26017,2013-02-01,55.925,Bay
2462,2462,26017,2013-03-01,15.725,Bay
2463,2463,26017,2013-04-01,214.83333333333331,Bay
2464,2464,26017,2013-05-01,125.96666666666668,Bay
2465,2465,26017,2013-06-01,54.575,Bay
2466,2466,26017,2013-07-01,32.175,Bay
2467,2467,26017,2013-08-01,68.55,Bay
2468,2468,26017,2013-09-01,47.075,Bay
2469,2469,26017,2013-10-01,105.975,Bay
2470,2470,26017,2013-11-01,65.45,Bay
2471,2471,26017,2013-12-01,54.63333333333333,Bay
2472,2472,26017,2014-01-01,28.73333333333333,Bay
2473,2473,26017,2014-02-01,43.2,Bay
2474,2474,26017,2014-03-01,26.1,Bay
2475,2475,26017,2014-04-01,119.425,Bay
2476,2476,26017,2014-05-01,77.125,Bay
2477,2477,26017,2014-06-01,72.275,Bay
2478,2478,26017,2014-07-01,72.9,Bay
2479,2479,26017,2014-08-01,148.93333333333334,Bay
2480,2480,26017,2014-09-01,86.55,Bay
2481,2481,26017,2014-10-01,74.35,Bay
2482,2482,26017,2014-11-01,65.3,Bay
2483,2483,26017,2014-12-01,44.833333333333336,Bay
2484,2484,26017,2015-01-01,31.73333333333333,Bay
2485,2485,26017,2015-02-01,26.675,Bay
2486,2486,26017,2015-03-01,24.03333333333333,Bay
2487,2487,26017,2015-04-01,75.25,Bay
2488,2488,26017,2015-05-01,84.93333333333334,Bay
2489,2489,26017,2015-06-01,146.45,Bay
2490,2490,26017,2015-07-01,49.525,Bay
2491,2491,26017,2015-08-01,139.7,Bay
2492,2492,26017,2015-09-01,143.1,Bay
2493,2493,26017,2015-10-01,54.125,Bay
2494,2494,26017,2015-11-01,49.9,Bay
2495,2495,26017,2015-12-01,84.76666666666667,Bay
2496,2496,26017,2016-01-01,65.39999999999999,Bay
2497,2497,26017,2016-02-01,34.425,Bay
2498,2498,26017,2016-03-01,142.25,Bay
2499,2499,26017,2016-04-01,64.2,Bay
2500,2500,26017,2016-05-01,51.475,Bay
2501,2501,26017,2016-06-01,50.65,Bay
2502,2502,26017,2016-07-01,73.575,Bay
2503,2503,26017,2016-08-01,165.1,Bay
2504,2504,26017,2016-09-01,76.23333333333333,Bay
2505,2505,26017,2016-10-01,77.6,Bay
2506,2506,26017,2016-11-01,50.125,Bay
2507,2507,26017,2016-12-01,47.2,Bay
2508,2508,26017,2017-01-01,78.10000000000001,Bay
2509,2509,26017,2017-02-01,33.25,Bay
2510,2510,26017,2017-03-01,57.06666666666666,Bay
2511,2511,26017,2017-04-01,139.125,Bay
2512,2512,26017,2017-05-01,60.775,Bay
2513,2513,26017,2017-06-01,261.55,Bay
2514,2514,26017,2017-07-01,42.46666666666667,Bay
2515,2515,26017,2017-08-01,47.48,Bay
2516,2516,26017,2017-09-01,10.25,Bay
2517,2517,26017,2017-10-01,126.06,Bay
2518,2518,26017,2017-11-01,66.925,Bay
2519,2519,26017,2017-12-01,23.25,Bay
2520,2520,26017,2018-01-01,41.6,Bay
2521,2521,26017,2018-02-01,75.36666666666666,Bay
2522,2522,26017,2018-03-01,13.4,Bay
2523,2523,26017,2018-04-01,94.025,Bay
2524,2524,26017,2018-05-01,74.075,Bay
2525,2525,26017,2018-06-01,37.25,Bay
2526,2526,26017,2018-07-01,29.03333333333333,Bay
2527,2527,26017,2018-08-01,199.2,Bay
2528,2528,26017,2018-09-01,55.1,Bay
2529,2529,26017,2018-10-01,87.16666666666667,Bay
2530,2530,26017,2018-11-01,64.5,Bay
2531,2531,26017,2018-12-01,43.7,Bay
2532,2532,26017,2019-01-01,43.1,Bay
2533,2533,26017,2019-02-01,55.55,Bay
2534,2534,26017,2019-03-01,,Bay
2535,2535,26017,2019-04-01,41.15,Bay
2536,2536,26017,2019-05-01,106.3,Bay
2537,2537,26017,2019-06-01,,Bay
2538,2538,26017,2019-07-01,,Bay
2539,2539,26017,2019-08-01,34.1,Bay
2540,2540,26017,2019-09-01,141.1,Bay
2541,2541,26017,2019-10-01,151.39999999999998,Bay
2542,2542,26017,2019-11-01,79.9,Bay
2543,2543,26017,2019-12-01,60.0,Bay
2544,2544,26017,2020-01-01,79.05,Bay
2545,2545,26017,2020-02-01,23.6,Bay
2546,2546,26017,2020-03-01,56.1,Bay
2547,2547,26017,2020-04-01,79.25,Bay
2548,2548,26017,2020-05-01,157.56666666666666,Bay
2549,2549,26017,2020-06-01,61.96666666666667,Bay
2550,2550,26017,2020-07-01,96.2,Bay
2551,2551,26017,2020-08-01,96.0,Bay
2552,2552,26017,2020-09-01,,Bay
2553,2553,26017,2020-10-01,94.1,Bay
2554,2554,26017,2020-11-01,49.1,Bay
2555,2555,26017,2020-12-01,45.0,Bay
2556,2556,26017,2021-01-01,16.95,Bay
2557,2557,26017,2021-02-01,41.8,Bay
2558,2558,26017,2021-03-01,42.45,Bay
2559,2559,26017,2021-04-01,28.6,Bay
2560,2560,26017,2021-05-01,38.833333333333336,Bay
2561,2561,26017,2021-06-01,,Bay
2562,2562,26017,2021-07-01,101.05,Bay
2563,2563,26017,2021-08-01,77.0,Bay
2564,2564,26017,2021-09-01,129.8,Bay
2565,2565,26017,2021-10-01,85.83333333333333,Bay
2566,2566,26017,2021-11-01,38.95,Bay
2567,2567,26017,2021-12-01,44.1,Bay
